Provincia,Partido,Localidad,bw_hasta_10M,bw_10_a_100M,bw_desde_100M,GrandTotal
SANTA FE,San Lorenzo,San Jerónimo Sud,151.0,842.0,0.0,993.0
SANTA FE,San Lorenzo,San Lorenzo,2800.0,6292.0,239.0,9331.0
SANTA FE,San Lorenzo,Timbúes,341.0,1179.0,134.0,1654.0
SANTA FE,San Lorenzo,Villa Elvira,0.0,30.0,0.0,30.0
SANTA FE,San Lorenzo,Villa Mugueta,2.0,0.0,0.0,2.0
SANTA FE,San Martín,Cañada Rosquín,0.0,25.0,0.0,25.0
SANTA FE,San Martín,Carlos Pellegrini,369.0,79.0,0.0,448.0
SANTA FE,San Martín,Casas,0.0,59.0,0.0,59.0
SANTA FE,San Martín,Castelar,1.0,0.0,0.0,1.0
SANTA FE,San Martín,Colonia Belgrano,90.0,3.0,250.0,343.0
SANTA FE,San Martín,El Trébol,971.0,2430.0,198.0,3599.0
SANTA FE,San Martín,Landeta,600.0,0.0,0.0,600.0
SANTA FE,San Martín,Las Bandurrias,26.0,0.0,0.0,26.0
SANTA FE,San Martín,Las Petacas,0.0,0.0,0.0,0.0
SANTA FE,San Martín,Los Cardos,133.0,205.0,0.0,338.0
SANTA FE,San Martín,María Susana,963.0,122.0,0.0,1085.0
SANTA FE,San Martín,Piamonte,1750.0,3.0,364.0,2117.0
SANTA FE,San Martín,San Jorge,3176.0,1472.0,0.0,4648.0
SANTA FE,San Martín,San Martín de las Escobas,610.0,1041.0,0.0,1651.0
SANTA FE,San Martín,Sastre,535.0,122.0,0.0,657.0
SANTA FE,Vera,Calchaquí,657.0,59.0,1050.0,1766.0
SANTA FE,Vera,Cañada Ombú,35.0,0.0,0.0,35.0
SANTA FE,Vera,Colmena,1.0,0.0,0.0,1.0
SANTA FE,Vera,Fortín Olmos,339.0,0.0,0.0,339.0
SANTA FE,Vera,Garabato,104.0,0.0,0.0,104.0
SANTA FE,Vera,Golondrina,70.0,0.0,0.0,70.0
SANTA FE,Vera,Intiyaco,99.0,0.0,0.0,99.0
SANTA FE,Vera,Kilómetro 115,3.0,0.0,0.0,3.0
SANTA FE,Vera,La Gallareta,373.0,0.0,0.0,373.0
SANTA FE,Vera,Los Amores,122.0,0.0,0.0,122.0
SANTA FE,Vera,Margarita,848.0,0.0,0.0,848.0
SANTA FE,Vera,Paraje 29,35.0,0.0,0.0,35.0
SANTA FE,Vera,Pozo de los Indios,25.0,0.0,0.0,25.0
SANTA FE,Vera,Pueblo Santa Lucía,30.0,0.0,0.0,30.0
SANTA FE,Vera,Tartagal (Est. El Tajamar),210.0,0.0,0.0,210.0
SANTA FE,Vera,Toba,53.0,0.0,0.0,53.0
SANTA FE,Vera,Vera (Est. Gobernador Vera),1828.0,87.0,2000.0,3915.0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,97.0,1.0,0.0,98.0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),378.0,1.0,0.0,379.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,37.0,4.0,3.0,44.0
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,1.0,0.0,1.0,2.0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,1.0,1.0,0.0,2.0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,198.0,7.0,1.0,206.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,5.0,1.0,59.0,65.0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,2.0,1.0,0.0,3.0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,31.0,1.0,1.0,33.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,47.0,1.0,0.0,48.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,336.0,14.0,0.0,350.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,152.0,0.0,52.0,204.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,238.0,0.0,0.0,238.0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,98.0,0.0,0.0,98.0
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,112.0,0.0,0.0,112.0
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,2.0,0.0,0.0,2.0
SANTIAGO DEL ESTERO,Banda,Abra Grande,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Banda,Clodomira,418.0,3.0,5.0,426.0
SANTIAGO DEL ESTERO,Banda,La Banda,368.0,1265.0,81.0,1714.0
SANTIAGO DEL ESTERO,Banda,Los Quiroga,46.0,0.0,0.0,46.0
SANTIAGO DEL ESTERO,Banda,Simbolar,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,582.0,14.0,0.0,596.0
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,96.0,2.0,0.0,98.0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,148.0,1.0,0.0,149.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,22.0,2.0,0.0,24.0
SANTIAGO DEL ESTERO,Capital,El Mojón,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Capital,El Zanjón,97.0,0.0,0.0,97.0
SANTIAGO DEL ESTERO,Capital,Los Cardozos,4.0,1.0,0.0,5.0
SANTIAGO DEL ESTERO,Capital,Maco,78.0,0.0,0.0,78.0
SANTIAGO DEL ESTERO,Capital,Maquito,44.0,0.0,0.0,44.0
SANTIAGO DEL ESTERO,Capital,Morales,3.0,0.0,0.0,3.0
SANTIAGO DEL ESTERO,Capital,San Pedro,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Capital,Santa María,5.0,0.0,0.0,5.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,70564.0,24772.0,505.0,95841.0
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Capital,Yanda,34.0,4.0,0.0,38.0
SANTIAGO DEL ESTERO,Choya,Choya,52.0,7.0,1.0,60.0
SANTIAGO DEL ESTERO,Choya,Estación La Punta,468.0,37.0,0.0,505.0
SANTIAGO DEL ESTERO,Choya,Frías,3480.0,978.0,12.0,4470.0
SANTIAGO DEL ESTERO,Choya,Laprida,6.0,2.0,0.0,8.0
SANTIAGO DEL ESTERO,Choya,Tapso,72.0,0.0,0.0,72.0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,8.0,2.0,0.0,10.0
SANTIAGO DEL ESTERO,Copo,El Caburé,100.0,0.0,20.0,120.0
SANTIAGO DEL ESTERO,Copo,La Firmeza,20.0,0.0,0.0,20.0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,201.0,0.0,0.0,201.0
SANTIAGO DEL ESTERO,Copo,Los Tigres,50.0,0.0,80.0,130.0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,247.0,0.0,3.0,250.0
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,51.0,0.0,0.0,51.0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,199.0,7.0,0.0,206.0
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,5.0,0.0,0.0,5.0
SANTIAGO DEL ESTERO,Copo,Urutaú,30.0,0.0,0.0,30.0
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,6.0,2.0,0.0,8.0
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,48.0,2.0,0.0,50.0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,1.0,3.0,0.0,4.0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,4.0,1.0,0.0,5.0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,2111.0,1239.0,34.0,3384.0
SANTIAGO DEL ESTERO,General Taboada,Averías,29.0,0.0,0.0,29.0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86.0,1.0,0.0,87.0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,155.0,3.0,0.0,158.0
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,44.0,1.0,0.0,45.0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,3.0,1.0,0.0,4.0
SANTIAGO DEL ESTERO,Guasayán,San Pedro,2.0,1.0,0.0,3.0
SANTIAGO DEL ESTERO,Jiménez,El Arenal,1.0,0.0,72.0,73.0
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,1.0,0.0,5.0,6.0
SANTIAGO DEL ESTERO,Jiménez,El Charco,1.0,2.0,30.0,33.0
SANTIAGO DEL ESTERO,Jiménez,Gramilla,1.0,0.0,48.0,49.0
SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,0.0,0.0,7.0,7.0
SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,4.0,2.0,0.0,6.0
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,1.0,0.0,20.0,21.0
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,121.0,1.0,1.0,123.0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,22.0,2.0,0.0,24.0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,286.0,20.0,0.0,306.0
SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,3.0,1.0,0.0,4.0
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),338.0,4.0,0.0,342.0
SANTIAGO DEL ESTERO,Mitre,Villa Unión,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Moreno,Aerolito,1.0,0.0,26.0,27.0
SANTIAGO DEL ESTERO,Moreno,Alhuampa,1.0,1.0,21.0,23.0
SANTIAGO DEL ESTERO,Moreno,Hasse,1.0,0.0,15.0,16.0
SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,1.0,0.0,2.0,3.0
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,0.0,0.0,1.0,1.0
SANTIAGO DEL ESTERO,Moreno,Libertad,0.0,0.0,1.0,1.0
SANTIAGO DEL ESTERO,Moreno,Patay,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),1.0,1.0,50.0,52.0
SANTIAGO DEL ESTERO,Moreno,Quimilí,1031.0,37.0,0.0,1068.0
SANTIAGO DEL ESTERO,Moreno,Roversi,2.0,0.0,15.0,17.0
SANTIAGO DEL ESTERO,Moreno,Tintina,119.0,2.0,7.0,128.0
SANTIAGO DEL ESTERO,Moreno,Weisburd,20.0,0.0,5.0,25.0
SANTIAGO DEL ESTERO,Ojo de Agua,Otros,4.0,0.0,0.0,4.0
SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,41.0,0.0,0.0,41.0
SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,60.0,3.0,0.0,63.0
SANTIAGO DEL ESTERO,OTROS,Otros,0.0,0.0,0.0,0.0
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,4.0,0.0,20.0,24.0
SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,3.0,0.0,38.0,41.0
SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,12.0,2.0,0.0,14.0
SANTIAGO DEL ESTERO,Pellegrini,Rapelli,1.0,2.0,13.0,16.0
SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,5.0,0.0,60.0,65.0
SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa,193.0,0.0,0.0,193.0
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,18.0,0.0,0.0,18.0
SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,0.0,0.0,3.0,3.0
SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,1.0,0.0,2.0,3.0
SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,1.0,0.0,4.0,5.0
SANTIAGO DEL ESTERO,Río Hondo,El Charco,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Río Hondo,Gramilla,74.0,0.0,0.0,74.0
SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,0.0,1.0,7.0,8.0
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,0.0,0.0,2.0,2.0
SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Río Hondo,Termas de Río Hondo,2814.0,118.0,80.0,3012.0
SANTIAGO DEL ESTERO,Río Hondo,Villa Río Hondo,0.0,0.0,10.0,10.0
SANTIAGO DEL ESTERO,Rivadavia,Colonia Alpina,57.0,0.0,0.0,57.0
SANTIAGO DEL ESTERO,Rivadavia,Selva,541.0,0.0,0.0,541.0
SANTIAGO DEL ESTERO,Robles,Beltrán,218.0,7.0,0.0,225.0
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,44.0,0.0,0.0,44.0
SANTIAGO DEL ESTERO,Robles,Fernández,799.0,106.0,0.0,905.0
SANTIAGO DEL ESTERO,Robles,Ingeniero Forres (Est. Chaguar Punco),94.0,3.0,1.0,98.0
SANTIAGO DEL ESTERO,Robles,Vilmer,1.0,1.0,0.0,2.0
SANTIAGO DEL ESTERO,Salavina,Chilca Juliana,3.0,1.0,0.0,4.0
SANTIAGO DEL ESTERO,Salavina,Los Telares,6.0,1.0,0.0,7.0
SANTIAGO DEL ESTERO,Salavina,Villa Salavina,2.0,0.0,0.0,2.0
SANTIAGO DEL ESTERO,San Martín,Brea Pozo,74.0,0.0,0.0,74.0
SANTIAGO DEL ESTERO,San Martín,Estación Robles,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,San Martín,Estación Taboada,2.0,2.0,0.0,4.0
SANTIAGO DEL ESTERO,Sarmiento,Garza,1.0,0.0,0.0,1.0
SANTIAGO DEL ESTERO,Silípica,Árraga,85.0,2.0,0.0,87.0
SANTIAGO DEL ESTERO,Silípica,Nueva Francia,32.0,1.0,0.0,33.0
SANTIAGO DEL ESTERO,Silípica,Simbol,1.0,1.0,0.0,2.0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Belgrano Ii,1.0,0.0,0.0,1.0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Orcadas,0.0,0.0,1.0,1.0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base San Martin,1.0,0.0,0.0,1.0
TIERRA DEL FUEGO,OTROS,Otros,0.0,0.0,443.0,443.0
TIERRA DEL FUEGO,Río Grande,Río Grande,17621.0,8601.0,1596.0,27818.0
TIERRA DEL FUEGO,Río Grande,Tolhuin,70.0,234.0,0.0,304.0
TIERRA DEL FUEGO,Ushuaia,Laguna Escondida,1.0,0.0,1.0,2.0
TIERRA DEL FUEGO,Ushuaia,Ushuaia,9976.0,14005.0,1345.0,25326.0
TUCUMAN,Burruyacú,7 de Abril,4.0,0.0,1.0,5.0
TUCUMAN,Burruyacú,Garmendia,3.0,0.0,0.0,3.0
TUCUMAN,Burruyacú,Otros,1.0,0.0,0.0,1.0
TUCUMAN,Burruyacú,Piedrabuena,3.0,0.0,0.0,3.0
TUCUMAN,Burruyacú,Villa Burruyacú,4.0,0.0,1.0,5.0
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),45185.0,147822.0,5136.0,198143.0
TUCUMAN,Chicligasta,Arcadia,18.0,2.0,0.0,20.0
TUCUMAN,Chicligasta,Concepción,3493.0,2452.0,265.0,6210.0
TUCUMAN,Chicligasta,La Trinidad,4.0,2.0,0.0,6.0
TUCUMAN,Cruz Alta,Alderetes,6.0,2838.0,81.0,2925.0
TUCUMAN,Cruz Alta,Banda del Río Salí,111.0,2593.0,119.0,2823.0
TUCUMAN,Cruz Alta,Delfín Gallo,10.0,0.0,0.0,10.0
TUCUMAN,Cruz Alta,El Bracho,10.0,0.0,0.0,10.0
TUCUMAN,Cruz Alta,La Florida,10.0,1.0,1.0,12.0
TUCUMAN,Cruz Alta,Las Cejas,0.0,0.0,1.0,1.0
TUCUMAN,Cruz Alta,Los Ralos,10.0,0.0,0.0,10.0
TUCUMAN,Cruz Alta,Pacará,2.0,0.0,0.0,2.0
TUCUMAN,Cruz Alta,Ranchillos,1.0,0.0,0.0,1.0
TUCUMAN,Cruz Alta,San Andrés,400.0,61.0,0.0,461.0
TUCUMAN,Famaillá,Famaillá,1304.0,220.0,11.0,1535.0
TUCUMAN,Graneros,Graneros,16.0,0.0,1.0,17.0
TUCUMAN,Graneros,Lamadrid,21.0,0.0,5.0,26.0
TUCUMAN,Graneros,Taco Ralo,34.0,0.0,0.0,34.0
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,1606.0,207.0,0.0,1813.0
TUCUMAN,La Cocha,La Cocha,265.0,98.0,1.0,364.0
TUCUMAN,La Cocha,San José de La Cocha,1.0,0.0,1.0,2.0
TUCUMAN,Leales,Bella Vista,1249.0,261.0,0.0,1510.0
TUCUMAN,Leales,Manuel García Fernández,39.0,5.0,0.0,44.0
TUCUMAN,Leales,Pala Pala,16.0,0.0,0.0,16.0
TUCUMAN,Leales,Río Colorado,85.0,0.0,0.0,85.0
TUCUMAN,Leales,Santa Rosa de Leales,30.0,0.0,0.0,30.0
TUCUMAN,Leales,Villa de Leales,30.0,0.0,0.0,30.0
TUCUMAN,Leales,Villa Fiad - Ingenio Leales,15.0,0.0,0.0,15.0
TUCUMAN,Lules,El Manantial,1802.0,523.0,40.0,2365.0
TUCUMAN,Lules,Ingenio San Pablo,810.0,385.0,18.0,1213.0
TUCUMAN,Lules,La Reducción,358.0,44.0,0.0,402.0
TUCUMAN,Lules,Lules,2557.0,487.0,30.0,3074.0
TUCUMAN,Monteros,Acheral,144.0,27.0,0.0,171.0
TUCUMAN,Monteros,Capitán Cáceres,40.0,0.0,0.0,40.0
TUCUMAN,Monteros,Monteros,2131.0,171.0,1.0,2303.0
TUCUMAN,Monteros,Pueblo Independencia,4.0,0.0,0.0,4.0
TUCUMAN,Monteros,Río Seco,340.0,6.0,0.0,346.0
TUCUMAN,Monteros,Santa Lucía,15.0,0.0,0.0,15.0
TUCUMAN,Monteros,Sargento Moya,29.0,0.0,0.0,29.0
TUCUMAN,Monteros,Teniente Berdina,26.0,0.0,0.0,26.0
TUCUMAN,Monteros,Villa Quinteros,396.0,9.0,0.0,405.0
TUCUMAN,OTROS,Otros,9.0,0.0,80.0,89.0
TUCUMAN,Río Chico,Aguilares,2401.0,237.0,0.0,2638.0
TUCUMAN,Río Chico,Los Sarmientos,41.0,2.0,0.0,43.0
TUCUMAN,Río Chico,Santa Ana,4.0,0.0,0.0,4.0
TUCUMAN,Simoca,Atahona,15.0,0.0,0.0,15.0
TUCUMAN,Simoca,Monteagudo,17.0,0.0,0.0,17.0
TUCUMAN,Simoca,Nueva Trinidad,68.0,0.0,0.0,68.0
TUCUMAN,Simoca,Simoca,71.0,0.0,0.0,71.0
TUCUMAN,Simoca,Villa Chicligasta,221.0,0.0,0.0,221.0
TUCUMAN,Tafí del Valle,Amaicha del Valle,523.0,35.0,0.0,558.0
TUCUMAN,Tafí del Valle,Colalao del Valle,54.0,0.0,0.0,54.0
TUCUMAN,Tafí del Valle,El Mollar,12.0,0.0,0.0,12.0
TUCUMAN,Tafí del Valle,Tafí del Valle,176.0,13.0,0.0,189.0
TUCUMAN,Tafí Viejo,Barrio Lomas de Tafí,183.0,166.0,0.0,349.0
TUCUMAN,Tafí Viejo,Barrio Mutual San Martín,23.0,0.0,0.0,23.0
TUCUMAN,Tafí Viejo,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),0.0,267.0,14.0,281.0
TUCUMAN,Tafí Viejo,Tafí Viejo,4865.0,8032.0,263.0,13160.0
TUCUMAN,Tafí Viejo,Villa Mariano Moreno - El Colmenar,0.0,459.0,13.0,472.0
TUCUMAN,Trancas,San Pedro de Colalao,313.0,0.0,0.0,313.0
TUCUMAN,Trancas,Villa  de Trancas,279.0,3.0,0.0,282.0
TUCUMAN,Yerba Buena,Villa Carmela,1714.0,109.0,0.0,1823.0
TUCUMAN,Yerba Buena,Yerba Buena - Marcos Paz,48.0,14650.0,1172.0,15870.0
